Agency,Descriptor,Resolved Type,Duration Type,Community Board,Cluster Labels
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,House,info_needed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Safety,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,House,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,House,info_needed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,Traffic,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Animals,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Energy,info_needed,"(2677.65, 59476.62]",03 MANHATTAN,4
HPD,Energy,info_needed,"(2677.65, 59476.62]",03 MANHATTAN,4
HPD,Energy,info_needed,"(2677.65, 59476.62]",03 MANHATTAN,4
HPD,Energy,info_needed,"(2677.65, 59476.62]",03 MANHATTAN,4
HPD,Safety,info_needed,"(2677.65, 59476.62]",07 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",03 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,House,info_needed,"(2677.65, 59476.62]",09 MANHATTAN,4
HPD,Energy,duplicated_report,"(2677.65, 59476.62]",01 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Energy,info_needed,"(2677.65, 59476.62]",01 MANHATTAN,4
HPD,Trash/Pollution,no_violation,"(2677.65, 59476.62]",02 MANHATTAN,5
HPD,House,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,Trash/Pollution,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",09 MANHATTAN,4
HPD,Energy,info_needed,"(2677.65, 59476.62]",01 MANHATTAN,4
HPD,Energy,duplicated_report,"(2677.65, 59476.62]",01 MANHATTAN,4
HPD,Animals,info_needed,"(2677.65, 59476.62]",03 MANHATTAN,4
NYPD,Traffic,fixed,"(63.33, 2677.65]",10 MANHATTAN,1
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DOHMH,Animals,duplicated_report,"(63.33, 2677.65]",04 MANHATTAN,3
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
NYPD,Traffic,no_violation,"(63.33, 2677.65]",07 MANHATTAN,7
DSNY,Trash/Pollution,no_violation,"(63.33, 2677.65]",03 MANHATTAN,5
NYPD,Traffic,no_violation,"(63.33, 2677.65]",07 MANHATTAN,7
DOHMH,Animals,duplicated_report,"(63.33, 2677.65]",07 MANHATTAN,3
DOHMH,Animals,duplicated_report,"(63.33, 2677.65]",07 MANHATTAN,3
NYPD,Traffic,fixed,"(0.069, 26.55]",02 MANHATTAN,10
NYPD,Safety,fixed,"(0.069, 26.55]",02 MANHATTAN,10
NYPD,Personal Issue,no_violation,"(26.55, 63.33]",05 MANHATTAN,2
NYPD,Traffic,no_violation,"(0.069, 26.55]",03 MANHATTAN,6
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",03 MANHATTAN,5
NYPD,Traffic,fixed,"(63.33, 2677.65]",01 MANHATTAN,7
NYPD,Noise,no_violation,"(26.55, 63.33]",05 MANHATTAN,2
TLC,Traffic,no_violation,"(2677.65, 59476.62]",06 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",02 MANHATTAN,5
NYPD,Traffic,referred,"(0.069, 26.55]",05 MANHATTAN,6
DSNY,Safety,fixed,"(0.069, 26.55]",02 MANHATTAN,10
DOHMH,Animals,duplicated_report,"(2677.65, 59476.62]",07 MANHATTAN,4
NYPD,Traffic,no_violation,"(26.55, 63.33]",12 MANHATTAN,2
TLC,Traffic,no_violation,"(2677.65, 59476.62]",02 MANHATTAN,5
DPR,Safety,no_violation,"(26.55, 63.33]",08 MANHATTAN,2
NYPD,Traffic,no_violation,"(63.33, 2677.65]",08 MANHATTAN,7
NYPD,Traffic,no_violation,"(26.55, 63.33]",08 MANHATTAN,7
NYPD,Traffic,no_violation,"(26.55, 63.33]",07 MANHATTAN,8
DOHMH,Animals,duplicated_report,"(2677.65, 59476.62]",07 MANHATTAN,4
TLC,Traffic,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",06 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",05 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(0.069, 26.55]",02 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",05 MANHATTAN,5
NYPD,Safety,fixed,"(26.55, 63.33]",02 MANHATTAN,1
TLC,Traffic,no_violation,"(2677.65, 59476.62]",05 MANHATTAN,5
DOT,Traffic,followup,"(2677.65, 59476.62]",08 MANHATTAN,7
DOT,Noise,fixed,"(26.55, 63.33]",08 MANHATTAN,1
TLC,Traffic,no_violation,"(2677.65, 59476.62]",06 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",05 MANHATTAN,6
DPR,Other,fixed,"(0.069, 26.55]",09 MANHATTAN,10
TLC,Traffic,no_violation,"(2677.65, 59476.62]",02 MANHATTAN,5
DOHMH,Animals,duplicated_report,"(2677.65, 59476.62]",07 MANHATTAN,4
NYPD,Traffic,no_violation,"(26.55, 63.33]",03 MANHATTAN,8
TLC,Traffic,no_violation,"(2677.65, 59476.62]",06 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",06 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",07 MANHATTAN,8
NYPD,Traffic,no_violation,"(0.069, 26.55]",04 MANHATTAN,3
DOT,Traffic,fixed,"(2677.65, 59476.62]",01 MANHATTAN,4
TLC,Traffic,no_violation,"(2677.65, 59476.62]",06 MANHATTAN,5
NYPD,Traffic,fixed,"(63.33, 2677.65]",08 MANHATTAN,7
TLC,Traffic,no_violation,"(2677.65, 59476.62]",08 MANHATTAN,7
NYPD,Traffic,fixed,"(0.069, 26.55]",08 MANHATTAN,7
DPR,Animals,info_needed,"(0.069, 26.55]",07 MANHATTAN,6
NYPD,Noise,fixed,"(0.069, 26.55]",08 MANHATTAN,10
TLC,Traffic,no_violation,"(2677.65, 59476.62]",05 MANHATTAN,5
NYPD,Noise,no_violation,"(26.55, 63.33]",10 MANHATTAN,1
NYPD,Traffic,fixed,"(26.55, 63.33]",08 MANHATTAN,1
TLC,Traffic,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
TLC,Traffic,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
NYPD,Traffic,fixed,"(63.33, 2677.65]",03 MANHATTAN,7
NYPD,Traffic,fixed,"(63.33, 2677.65]",03 MANHATTAN,7
NYPD,Traffic,no_violation,"(63.33, 2677.65]",12 MANHATTAN,7
NYPD,Traffic,fixed,"(63.33, 2677.65]",10 MANHATTAN,1
TLC,Traffic,no_violation,"(2677.65, 59476.62]",08 MANHATTAN,7
DOT,Safety,no_violation,"(2677.65, 59476.62]",08 MANHATTAN,5
DOT,Safety,followup,"(2677.65, 59476.62]",07 MANHATTAN,4
DOT,Traffic,no_violation,"(2677.65, 59476.62]",12 MANHATTAN,2
NYPD,Traffic,fixed,"(26.55, 63.33]",09 MANHATTAN,1
NYPD,Traffic,fixed,"(0.069, 26.55]",03 MANHATTAN,6
DOT,Safety,referred,"(26.55, 63.33]",03 MANHATTAN,1
NYPD,Traffic,fixed,"(63.33, 2677.65]",10 MANHATTAN,1
TLC,Traffic,no_violation,"(63.33, 2677.65]",05 MANHATTAN,7
NYPD,Traffic,fixed,"(63.33, 2677.65]",01 MANHATTAN,7
DOT,Traffic,no_violation,"(2677.65, 59476.62]",07 MANHATTAN,8
DOT,Traffic,no_violation,"(2677.65, 59476.62]",07 MANHATTAN,8
NYPD,Traffic,fixed,"(26.55, 63.33]",05 MANHATTAN,1
NYPD,Traffic,fixed,"(63.33, 2677.65]",03 MANHATTAN,7
NYPD,Traffic,fixed,"(0.069, 26.55]",01 MANHATTAN,10
DCA,Commercial,followup,"(63.33, 2677.65]",08 MANHATTAN,7
DCA,Other,no_violation,"(63.33, 2677.65]",01 MANHATTAN,3
DCA,Other,no_violation,"(63.33, 2677.65]",10 MANHATTAN,3
DCA,Other,followup,"(63.33, 2677.65]",04 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",05 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",07 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",07 MANHATTAN,7
HPD,Animals,no_violation,"(2677.65, 59476.62]",09 MANHATTAN,9
HPD,House,no_violation,"(2677.65, 59476.62]",09 MANHATTAN,9
HPD,Animals,no_violation,"(2677.65, 59476.62]",09 MANHATTAN,9
NYPD,Safety,fixed,"(0.069, 26.55]",10 MANHATTAN,1
DOT,Traffic,no_violation,"(2677.65, 59476.62]",08 MANHATTAN,7
NYPD,Traffic,no_violation,"(63.33, 2677.65]",02 MANHATTAN,7
NYPD,Noise,no_violation,"(0.069, 26.55]",06 MANHATTAN,6
NYPD,Noise,fixed,"(26.55, 63.33]",08 MANHATTAN,1
TLC,Personal Issue,followup,"(0.069, 26.55]",07 MANHATTAN,6
DCA,Commercial,referred,"(63.33, 2677.65]",12 MANHATTAN,2
NYPD,Other,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,no_violation,"(0.069, 26.55]",06 MANHATTAN,6
NYPD,Traffic,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",01 MANHATTAN,7
NYPD,Traffic,fixed,"(26.55, 63.33]",02 MANHATTAN,1
NYPD,Safety,fixed,"(26.55, 63.33]",12 MANHATTAN,1
DOT,Safety,no_violation,"(2677.65, 59476.62]",09 MANHATTAN,5
NYPD,Safety,fixed,"(26.55, 63.33]",11 MANHATTAN,1
TLC,Personal Issue,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,5
NYPD,Traffic,fixed,"(63.33, 2677.65]",05 MANHATTAN,7
NYPD,Personal Issue,fixed,"(63.33, 2677.65]",05 MANHATTAN,1
TLC,Personal Issue,followup,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Safety,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Safety,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DOT,Traffic,no_violation,"(2677.65, 59476.62]",05 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Safety,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,5
DOT,Safety,no_violation,"(2677.65, 59476.62]",12 MANHATTAN,2
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Other,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",07 MANHATTAN,8
DSNY,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,5
NYPD,Noise,no_violation,"(26.55, 63.33]",04 MANHATTAN,2
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",07 MANHATTAN,8
DSNY,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Safety,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Traffic,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Traffic,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Traffic,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Traffic,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,fixed,"(26.55, 63.33]",08 MANHATTAN,1
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DOT,Other,fixed,"(2677.65, 59476.62]",01 MANHATTAN,4
NYPD,Traffic,fixed,"(26.55, 63.33]",01 MANHATTAN,1
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",07 MANHATTAN,8
NYPD,Noise,no_violation,"(0.069, 26.55]",07 MANHATTAN,6
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Safety,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Traffic,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Traffic,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,fixed,"(63.33, 2677.65]",08 MANHATTAN,7
NYPD,Other,fixed,"(63.33, 2677.65]",01 MANHATTAN,1
NYPD,Traffic,no_violation,"(63.33, 2677.65]",09 MANHATTAN,7
DSNY,Personal Issue,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DCA,Safety,info_needed,"(63.33, 2677.65]",05 MANHATTAN,3
DSNY,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DOT,Safety,followup,"(2677.65, 59476.62]",09 MANHATTAN,4
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",10 MANHATTAN,5
NYPD,Traffic,info_needed,"(26.55, 63.33]",09 MANHATTAN,8
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Other,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Safety,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,duplicated_report,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Safety,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",09 MANHATTAN,6
DOT,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
DOT,Safety,no_violation,"(2677.65, 59476.62]",03 MANHATTAN,5
DPR,Other,fixed,"(2677.65, 59476.62]",10 MANHATTAN,1
NYPD,House,fixed,"(63.33, 2677.65]",11 MANHATTAN,1
TLC,Commercial,followup,"(2677.65, 59476.62]",08 MANHATTAN,4
HPD,Animals,fixed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,fixed,"(2677.65, 59476.62]",09 MANHATTAN,4
HPD,Energy,no_violation,"(2677.65, 59476.62]",07 MANHATTAN,9
DCA,Commercial,info_needed,"(63.33, 2677.65]",05 MANHATTAN,3
DCA,Traffic,referred,"(2677.65, 59476.62]",06 MANHATTAN,4
NYPD,Traffic,no_violation,"(26.55, 63.33]",04 MANHATTAN,8
NYPD,Noise,no_violation,"(26.55, 63.33]",12 MANHATTAN,2
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DOT,Traffic,followup,"(2677.65, 59476.62]",03 MANHATTAN,4
DOT,Traffic,followup,"(2677.65, 59476.62]",03 MANHATTAN,4
DOT,Traffic,followup,"(63.33, 2677.65]",03 MANHATTAN,7
NYPD,Noise,fixed,"(26.55, 63.33]",09 MANHATTAN,1
NYPD,Personal Issue,no_violation,"(63.33, 2677.65]",04 MANHATTAN,3
HPD,Energy,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,9
HPD,Energy,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,9
HPD,House,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,House,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,House,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,House,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,9
HPD,House,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,9
HPD,House,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,9
HPD,Trash/Pollution,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,5
HPD,Animals,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,Animals,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
NYPD,Traffic,no_violation,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,no_violation,"(26.55, 63.33]",12 MANHATTAN,2
HPD,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,9
NYPD,Traffic,no_violation,"(26.55, 63.33]",10 MANHATTAN,8
HPD,Animals,no_violation,"(2677.65, 59476.62]",11 MANHATTAN,9
HPD,House,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,info_needed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,followup,"(2677.65, 59476.62]",11 MANHATTAN,4
DSNY,Trash/Pollution,referred,"(63.33, 2677.65]",05 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(63.33, 2677.65]",12 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(63.33, 2677.65]",12 MANHATTAN,5
DSNY,Trash/Pollution,referred,"(63.33, 2677.65]",10 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(63.33, 2677.65]",08 MANHATTAN,5
DSNY,Other,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(26.55, 63.33]",05 MANHATTAN,8
TLC,Personal Issue,followup,"(63.33, 2677.65]",03 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",05 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",01 MANHATTAN,3
DCA,Commercial,info_needed,"(63.33, 2677.65]",03 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",02 MANHATTAN,3
NYPD,Safety,no_violation,"(0.069, 26.55]",03 MANHATTAN,6
HPD,Animals,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,9
NYPD,Traffic,fixed,"(26.55, 63.33]",04 MANHATTAN,1
NYPD,Traffic,no_violation,"(0.069, 26.55]",09 MANHATTAN,6
DSNY,Trash/Pollution,referred,"(0.069, 26.55]",01 MANHATTAN,5
NYPD,Traffic,no_violation,"(63.33, 2677.65]",10 MANHATTAN,7
NYPD,Traffic,fixed,"(26.55, 63.33]",05 MANHATTAN,1
DSNY,Trash/Pollution,referred,"(0.069, 26.55]",01 MANHATTAN,5
DCA,Commercial,followup,"(2677.65, 59476.62]",10 MANHATTAN,9
DCA,Commercial,referred,"(63.33, 2677.65]",01 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",01 MANHATTAN,3
DCA,Commercial,referred,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",01 MANHATTAN,7
NYPD,Traffic,fixed,"(26.55, 63.33]",08 MANHATTAN,1
NYPD,Personal Issue,fixed,"(63.33, 2677.65]",08 MANHATTAN,7
NYPD,Traffic,fixed,"(26.55, 63.33]",04 MANHATTAN,1
NYPD,Traffic,fixed,"(63.33, 2677.65]",10 MANHATTAN,1
HPD,Safety,fixed,"(2677.65, 59476.62]",12 MANHATTAN,4
HPD,House,no_violation,"(2677.65, 59476.62]",12 MANHATTAN,4
TLC,Commercial,followup,"(63.33, 2677.65]",01 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",01 MANHATTAN,7
NYPD,Noise,no_violation,"(26.55, 63.33]",06 MANHATTAN,2
NYPD,Traffic,fixed,"(63.33, 2677.65]",05 MANHATTAN,7
DCA,Commercial,referred,"(63.33, 2677.65]",01 MANHATTAN,3
DCA,Other,followup,"(63.33, 2677.65]",01 MANHATTAN,3
HPD,House,fixed,"(2677.65, 59476.62]",08 MANHATTAN,4
NYPD,Noise,no_violation,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",05 MANHATTAN,7
HPD,Animals,fixed,"(2677.65, 59476.62]",08 MANHATTAN,4
NYPD,House,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
NYPD,Traffic,fixed,"(63.33, 2677.65]",04 MANHATTAN,3
HPD,Safety,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,Animals,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
NYPD,Traffic,fixed,"(26.55, 63.33]",10 MANHATTAN,1
NYPD,Traffic,fixed,"(63.33, 2677.65]",05 MANHATTAN,7
HPD,House,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,House,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,9
NYPD,Traffic,no_violation,"(26.55, 63.33]",07 MANHATTAN,8
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(26.55, 63.33]",03 MANHATTAN,8
NYPD,Other,fixed,"(63.33, 2677.65]",12 MANHATTAN,10
NYPD,Traffic,fixed,"(0.069, 26.55]",10 MANHATTAN,1
NYPD,Personal Issue,fixed,"(63.33, 2677.65]",10 MANHATTAN,1
DCA,Other,referred,"(63.33, 2677.65]",05 MANHATTAN,3
HPD,Safety,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,Animals,fixed,"(2677.65, 59476.62]",11 MANHATTAN,4
HPD,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,Trash/Pollution,no_violation,"(2677.65, 59476.62]",10 MANHATTAN,9
HPD,House,duplicated_report,"(2677.65, 59476.62]",10 MANHATTAN,9
NYPD,Traffic,no_violation,"(26.55, 63.33]",06 MANHATTAN,8
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(63.33, 2677.65]",03 MANHATTAN,7
DSNY,Safety,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
TLC,Other,followup,"(26.55, 63.33]",08 MANHATTAN,1
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Safety,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DPR,Safety,no_violation,"(0.069, 26.55]",64 MANHATTAN,6
DSNY,Safety,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(26.55, 63.33]",11 MANHATTAN,8
DSNY,Other,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
DOHMH,Animals,duplicated_report,"(63.33, 2677.65]",04 MANHATTAN,3
DSNY,Trash/Pollution,fixed,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Personal Issue,no_violation,"(0.069, 26.55]",07 MANHATTAN,6
NYPD,House,fixed,"(63.33, 2677.65]",01 MANHATTAN,1
DSNY,Other,referred,"(0.069, 26.55]",01 MANHATTAN,5
NYPD,Traffic,no_violation,"(0.069, 26.55]",09 MANHATTAN,6
TLC,Personal Issue,followup,"(0.069, 26.55]",07 MANHATTAN,6
DSNY,Other,no_violation,"(2677.65, 59476.62]",04 MANHATTAN,5
NYPD,Traffic,no_violation,"(26.55, 63.33]",02 MANHATTAN,8
NYPD,Noise,fixed,"(26.55, 63.33]",11 MANHATTAN,1
